CowID,Date,Time,northing,easting
402,2007-04-18,23:45:27,3789851.641,457380.17
402,2007-04-18,23:50:29,3789851.851,457381.534
402,2007-04-18,23:55:48,3789851.978,457380.586
402,2007-04-24,18:45:56,3789786.29,457262.681
402,2007-04-24,18:50:43,3789768.073,457279.173
402,2007-04-24,18:55:57,3789750.131,457302.82
402,2007-04-24,19:00:41,3789737.516,457320.129
402,2007-04-24,19:05:33,3789745.831,457354.32
402,2007-04-24,19:10:18,3789752.915,457374.813
402,2007-04-24,19:15:22,3789753.187,457382.512
402,2007-04-24,19:20:58,3789778.578,457407.388
402,2007-04-24,19:25:58,3789800.254,457416.207
402,2007-04-24,19:30:56,3789788.594,457453.861
402,2007-04-24,19:35:49,3789761.717,457478.215
402,2007-04-24,19:40:57,3789764.461,457470.805
402,2007-04-24,19:45:48,3789733.804,457513.567
402,2007-04-24,19:50:20,3789745.708,457544.386
402,2007-04-24,19:55:57,3789745.636,457560.325
402,2007-04-24,20:00:55,3789761.415,457578.757
402,2007-04-24,20:05:57,3789773.605,457600.81
402,2007-04-24,20:10:57,3789788.111,457628.371
402,2007-04-24,20:15:55,3789810.18,457666.123
