Pixel,Northing,Easting
996,3626067.378,544697.2045
997,3626067.378,547667.2045
998,3628737.378,543437.2045
999,3625527.378,545747.2045
1000,3625677.378,545657.2045
1001,3626997.378,548387.2045
1002,3625977.378,548027.2045
1003,3626997.378,544727.2045
1004,3629187.378,546617.2045
1005,3626877.378,545567.2045
1006,3626607.378,546827.2045
1007,3625317.378,539147.2045
1008,3625437.378,546857.2045
1009,3626097.378,537347.2045
1010,3626277.378,538487.2045
1011,3625347.378,547487.2045
1012,3627297.378,539507.2045
1013,3624297.378,538967.2045
1014,3625677.378,537737.2045
1015,3623787.378,545507.2045
1016,3625887.378,540107.2045
1017,3626487.378,541997.2045
1018,3626067.378,544577.2045
1019,3625287.378,547457.2045
1020,3627117.378,545087.2045
1021,3627117.378,546527.2045
1022,3628407.378,547907.2045
1023,3625677.378,542057.2045
1024,3626577.378,538937.2045
1025,3626907.378,546797.2045
1026,3625797.378,537797.2045
1027,3625977.378,545447.2045
1028,3626127.378,544097.2045
1029,3625317.378,545117.2045
1030,3624627.378,543107.2045
1031,3626817.378,546197.2045
1032,3627357.378,541997.2045
1033,3626277.378,546257.2045
1034,3626577.378,543647.2045
1035,3627417.378,538997.2045
1036,3629877.378,541277.2045
1037,3626217.378,539717.2045
1038,3625497.378,547037.2045
1039,3628677.378,547337.2045
1040,3629277.378,548267.2045
1041,3628347.378,541757.2045
1042,3625707.378,538217.2045
1043,3625977.378,546077.2045
1044,3625557.378,547487.2045
1045,3625527.378,537527.2045
1046,3626397.378,544127.2045
1047,3626037.378,541187.2045
1048,3625887.378,545477.2045
1049,3625917.378,537467.2045
1050,3625437.378,542717.2045
1051,3626067.378,541427.2045
1052,3628557.378,540227.2045
1053,3628767.378,543557.2045
1054,3627297.378,540557.2045
1055,3625257.378,548207.2045
1056,3625287.378,542987.2045
1057,3630323.933,546435.7443
1058,3626097.378,544727.2045
1059,3627327.378,548597.2045
1060,3629397.378,548477.2045
1061,3626457.378,546947.2045
1062,3627177.378,547517.2045
1063,3626007.378,545687.2045
1064,3625617.378,546857.2045
1065,3625947.378,538427.2045
1066,3627027.378,540047.2045
1067,3629337.378,542777.2045
1068,3626697.378,541427.2045
1069,3625437.378,543407.2045
1070,3629637.378,542447.2045
1071,3630747.378,545417.2045
1072,3627327.378,544787.2045
1073,3628917.378,547007.2045
1074,3626907.378,540587.2045
1075,3626937.378,547097.2045
1076,3626127.378,541727.2045
1077,3625317.378,538307.2045
1078,3625467.378,538547.2045
1079,3628647.378,541817.2045
1080,3627867.378,540017.2045
1081,3626277.378,543887.2045
1082,3627867.378,546077.2045
1083,3625497.378,544967.2045
1084,3628017.378,539507.2045
1085,3626907.378,545807.2045
1086,3627477.378,547367.2045
1087,3626847.378,543827.2045
1088,3625377.378,538817.2045
1089,3623487.378,541487.2045
1090,3627717.378,546557.2045
1091,3624387.378,538217.2045
1092,3626577.378,543737.2045
1093,3627027.378,547067.2045
1094,3625857.378,544067.2045
1095,3624117.378,545927.2045
1096,3627627.378,542537.2045
1097,3626937.378,543017.2045
1098,3629097.378,543797.2045
1099,3626097.378,542597.2045
1100,3626637.378,540767.2045
1101,3627027.378,544577.2045
1102,3624117.378,540767.2045
1103,3625257.378,544547.2045
1104,3627147.378,543047.2045
1105,3626907.378,546527.2045
1106,3626157.378,538817.2045
1107,3630297.378,545297.2045
1108,3625377.378,541157.2045
1109,3628197.378,546347.2045
1110,3628677.378,546167.2045
1111,3627897.378,548267.2045
1112,3623127.378,540077.2045
1113,3625947.378,544007.2045
1114,3626577.378,548027.2045
1115,3626607.378,547127.2045
1116,3629427.378,540557.2045
1117,3624507.378,548267.2045
1118,3625797.378,541637.2045
1119,3625767.378,538397.2045
1120,3625437.378,546887.2045
1121,3627297.378,547547.2045
1122,3626847.378,541577.2045
1123,3627777.378,546737.2045
1124,3626697.378,538217.2045
1125,3627387.378,542147.2045
1126,3626817.378,540017.2045
1127,3626247.378,541487.2045
1128,3626247.378,541067.2045
1129,3627057.378,540377.2045
1130,3627987.378,542897.2045
1131,3631707.378,542477.2045
1132,3626487.378,538667.2045
1133,3626787.378,540137.2045
1134,3626787.378,546047.2045
1135,3626457.378,545507.2045
1136,3625377.378,540977.2045
1137,3624237.378,539777.2045
1138,3625197.378,542867.2045
1139,3626607.378,538697.2045
1140,3629697.378,542447.2045
1141,3627147.378,545927.2045
1142,3625737.378,538547.2045
1143,3625317.378,542237.2045
1144,3627537.378,546437.2045
1145,3625707.378,538517.2045
1146,3625737.378,544997.2045
1147,3627267.378,548147.2045
1148,3625827.378,542957.2045
1149,3625677.378,542747.2045
1150,3625437.378,542777.2045
1151,3626637.378,541367.2045
1152,3624807.378,540377.2045
1153,3626547.378,544217.2045
1154,3625827.378,545297.2045
1155,3625347.429,548592.7652
1156,3626157.378,547037.2045
1157,3629847.378,543287.2045
1158,3628857.378,544577.2045
1159,3625977.378,543857.2045
1160,3630177.378,544097.2045
1161,3628617.378,544097.2045
1162,3626097.378,544757.2045
1163,3623487.378,540767.2045
1164,3625977.378,545657.2045
1165,3625947.378,539177.2045
1166,3626967.378,542117.2045
1167,3626487.378,543107.2045
1168,3625647.378,543227.2045
1169,3627357.378,545147.2045
1170,3627687.378,546467.2045
1171,3630087.378,540677.2045
1172,3624087.378,544097.2045
1173,3629487.378,540857.2045
1174,3623547.378,546407.2045
1175,3625317.378,544487.2045
1176,3626247.378,540587.2045
1177,3630057.378,542387.2045
1178,3625317.378,544097.2045
1179,3627627.378,543257.2045
1180,3626697.378,541127.2045
1181,3626667.378,547577.2045
1182,3628767.378,542657.2045
1183,3626187.378,546077.2045
1184,3625407.378,540317.2045
1185,3627867.378,546827.2045
1186,3630837.378,543467.2045
1187,3625587.378,539357.2045
1188,3629787.378,543767.2045
1189,3627987.378,540557.2045
1190,3625977.378,543017.2045
1191,3626187.378,541697.2045
1192,3625377.378,545507.2045
1193,3625857.378,542057.2045
1194,3627717.378,547667.2045
1195,3625947.378,545447.2045
1196,3628377.378,546347.2045
1197,3626457.378,540347.2045
1198,3626967.378,546107.2045
1199,3625557.378,544787.2045
1200,3626997.378,539417.2045
1201,3626487.378,538427.2045
1202,3629397.378,546257.2045
1203,3626187.378,545507.2045
1204,3626337.378,538877.2045
1205,3628947.378,542417.2045
1206,3627327.378,539987.2045
1207,3627087.378,539537.2045
1208,3627087.378,546047.2045
1209,3626097.378,544877.2045
1210,3625977.378,541277.2045
1211,3624957.378,542927.2045
1212,3625617.378,537707.2045
1213,3628287.378,541577.2045
1214,3628227.378,542387.2045
1215,3628167.378,546737.2045
1216,3627117.378,540347.2045
1217,3627117.378,546797.2045
1218,3626187.378,540917.2045
1219,3625377.428,548592.9804
1220,3628647.378,540767.2045
1221,3625737.378,545207.2045
1222,3627117.378,539747.2045
1223,3629217.378,546317.2045
1224,3626937.378,539867.2045
1225,3628497.378,539657.2045
1226,3626907.378,547427.2045
1227,3625347.378,543197.2045
1228,3627927.378,542087.2045
1229,3625467.378,540977.2045
1230,3626217.378,543407.2045
1231,3626127.378,545837.2045
1232,3627147.378,540437.2045
1233,3623517.378,543977.2045
1234,3630657.378,541727.2045
1235,3625977.378,541787.2045
1236,3628107.378,545027.2045
1237,3625257.378,544607.2045
1238,3625317.378,544067.2045
1239,3628077.378,542477.2045
1240,3625167.378,548147.2045
1241,3625377.378,547217.2045
1242,3626247.378,547667.2045
1243,3625767.378,540347.2045
1244,3626637.378,540827.2045
1245,3625527.378,539477.2045
1246,3625317.378,546977.2045
1247,3626817.378,548237.2045
1248,3628107.378,544067.2045
1249,3625677.378,538697.2045
1250,3625977.378,545147.2045
1251,3625677.378,543977.2045
1252,3627057.378,541217.2045
1253,3626667.378,543617.2045
1254,3627747.378,540557.2045
1255,3627867.378,548477.2045
1256,3625467.378,539207.2045
1257,3628167.378,548267.2045
1258,3625767.378,541757.2045
1259,3626967.378,538007.2045
1260,3625527.378,543137.2045
1261,3626607.378,543227.2045
1262,3628437.378,541637.2045
1263,3626937.378,540617.2045
1264,3625437.378,548447.2045
1265,3627687.378,544967.2045
1266,3626607.378,544127.2045
1267,3625977.378,548237.2045
1268,3627957.378,548027.2045
1269,3629517.378,541457.2045
1270,3625857.378,537587.2045
1271,3625287.378,538367.2045
1272,3625437.378,543887.2045
1273,3627687.378,548147.2045
1274,3625977.378,544757.2045
1275,3626427.378,538637.2045
1276,3630477.378,545537.2045
1277,3626607.378,541217.2045
1278,3627657.378,538787.2045
1279,3626487.378,543827.2045
1280,3624807.378,542957.2045
1281,3626157.378,542867.2045
1282,3627537.378,539687.2045
1283,3626457.378,543587.2045
1284,3624417.378,538577.2045
1285,3625257.432,548592.1193
1286,3626367.378,539687.2045
1287,3626427.378,545717.2045
1288,3626247.378,541697.2045
1289,3629007.378,542567.2045
1290,3629877.378,546377.2045
1291,3623427.378,540167.2045
1292,3625377.378,537647.2045
1293,3625467.378,548417.2045
1294,3626007.378,543317.2045
1295,3625707.378,547667.2045
1296,3624807.378,539687.2045
1297,3625377.378,547487.2045
1298,3626427.378,540947.2045
1299,3624627.378,540557.2045
1300,3625287.378,546617.2045
1301,3626367.378,546557.2045
1302,3626247.378,539207.2045
1303,3627597.378,546107.2045
1304,3626277.378,548597.2045
1305,3626247.378,542567.2045
1306,3629487.378,545417.2045
1307,3626637.378,540737.2045
1308,3626247.378,537587.2045
1309,3625797.378,539837.2045
1310,3626337.378,546227.2045
1311,3626247.378,538847.2045
1312,3627117.378,539777.2045
1313,3629937.378,545837.2045
1314,3629667.378,543437.2045
1315,3625437.378,537797.2045
1316,3627867.378,544907.2045
1317,3625677.378,540227.2045
1318,3625767.378,538217.2045
1319,3624507.378,539867.2045
1320,3625377.378,547817.2045
1321,3627177.378,546287.2045
1322,3626187.378,543647.2045
1323,3626037.378,537917.2045
1324,3625827.378,541817.2045
1325,3626667.378,543137.2045
1326,3627837.378,541457.2045
1327,3626457.378,547067.2045
1328,3626187.378,543767.2045
1329,3626367.378,538127.2045
1330,3625437.378,541217.2045
1331,3625947.378,537917.2045
1332,3624117.378,545837.2045
1333,3625437.378,539177.2045
1334,3625917.378,543947.2045
1335,3628497.378,545777.2045
1336,3627927.378,542267.2045
1337,3629217.378,545267.2045
1338,3626607.378,542927.2045
1339,3628887.378,540227.2045
1340,3625557.378,543227.2045
1341,3628677.378,543437.2045
1342,3625257.378,545327.2045
1343,3626007.378,539537.2045
1344,3626817.378,545537.2045
1345,3629637.378,544667.2045
1346,3627177.378,540317.2045
1347,3627477.378,539867.2045
1348,3628287.378,548267.2045
1349,3627117.378,540857.2045
1350,3625287.378,545717.2045
1351,3627853.511,538681.2251
1352,3625857.378,547127.2045
1353,3628527.378,545717.2045
1354,3627657.378,540017.2045
1355,3629637.378,542717.2045
1356,3630357.378,541577.2045
1357,3625917.378,546467.2045
1358,3625017.378,542867.2045
1359,3625317.378,546437.2045
1360,3628557.378,541007.2045
1361,3625437.378,539237.2045
1362,3623787.378,546077.2045
1363,3628797.378,543077.2045
1364,3627897.378,544607.2045
1365,3623787.378,547307.2045
1366,3627447.378,541547.2045
1367,3626577.378,542597.2045
1368,3628557.378,547697.2045
1369,3626067.378,542027.2045
1370,3629277.378,547547.2045
1371,3630387.378,541277.2045
1372,3625467.378,546017.2045
1373,3628857.378,541847.2045
1374,3628587.378,541457.2045
1375,3629217.378,545957.2045
1376,3625407.378,544457.2045
1377,3626667.378,537917.2045
1378,3628197.378,547067.2045
1379,3625317.378,540347.2045
1380,3625647.378,547817.2045
1381,3629247.378,540677.2045
1382,3627297.378,540107.2045
1383,3625407.378,542507.2045
1384,3627507.378,544517.2045
1385,3629157.378,546797.2045
1386,3627147.378,542597.2045
1387,3625767.378,541037.2045
1388,3627267.378,543677.2045
1389,3626247.378,546317.2045
1390,3626217.378,541007.2045
1391,3628227.378,545057.2045
1392,3627117.378,538487.2045
1393,3625707.378,546587.2045
1394,3625887.378,544187.2045
1395,3625467.378,544007.2045
1396,3628917.378,543977.2045
1397,3626577.378,548147.2045
1398,3627267.378,539897.2045
1399,3627177.378,539177.2045
1400,3625587.378,546227.2045
1401,3625677.378,545957.2045
1402,3627987.378,546977.2045
1403,3627717.378,543347.2045
1404,3628767.378,548027.2045
1405,3625647.378,540257.2045
1406,3625707.378,545057.2045
1407,3626757.378,541307.2045
1408,3623937.378,538607.2045
1409,3628047.378,547187.2045
1410,3630177.378,544337.2045
1411,3628617.378,542087.2045
1412,3627897.378,541457.2045
1413,3625827.378,542237.2045
1414,3625347.378,543467.2045
1415,3627237.378,538847.2045
1416,3624837.378,547817.2045
1417,3627027.378,539357.2045
1418,3626037.378,547427.2045
1419,3625617.378,544577.2045
1420,3629517.378,545327.2045
1421,3625887.378,544157.2045
1422,3630897.378,541997.2045
1423,3623607.378,546827.2045
1424,3626787.378,544397.2045
1425,3625647.378,542657.2045
1426,3625887.378,540317.2045
1427,3627597.378,541337.2045
1428,3627147.378,542027.2045
1429,3625287.378,548237.2045
1430,3626367.378,539837.2045
1431,3624147.378,542177.2045
1432,3626907.378,540437.2045
1433,3628827.378,543437.2045
1434,3629877.378,544907.2045
1435,3625827.378,541697.2045
1436,3627027.378,548087.2045
1437,3625347.378,539567.2045
1438,3628047.378,548117.2045
1439,3627177.378,540257.2045
1440,3627267.378,546047.2045
1441,3627747.378,542537.2045
1442,3623637.378,538787.2045
1443,3627027.378,544637.2045
1444,3626217.378,538577.2045
1445,3625257.378,547487.2045
1446,3627297.378,546557.2045
1447,3627117.378,548027.2045
1448,3626247.378,545237.2045
1449,3628137.378,548267.2045
1450,3625347.378,546587.2045
1451,3627417.378,544997.2045
1452,3626517.378,543587.2045
1453,3626247.378,547457.2045
1454,3623158.878,539688.2163
1455,3628017.378,543557.2045
1456,3628017.378,544607.2045
1457,3625317.378,537827.2045
1458,3628467.378,544397.2045
1459,3625557.378,547637.2045
1460,3625287.378,544697.2045
1461,3625407.378,541037.2045
1462,3623817.378,544937.2045
1463,3627327.378,544547.2045
1464,3625707.378,547277.2045
1465,3625707.378,543527.2045
1466,3626727.378,541757.2045
1467,3626907.378,542807.2045
1468,3624477.378,546437.2045
1469,3628467.378,546197.2045
1470,3627207.378,538457.2045
1471,3627777.378,544877.2045
1472,3628167.378,547307.2045
1473,3628917.378,543917.2045
1474,3627147.378,543587.2045
1475,3628767.378,543227.2045
1476,3628107.378,544157.2045
1477,3630717.378,541337.2045
1478,3630207.378,540947.2045
1479,3625677.378,541637.2045
1480,3625527.378,542777.2045
1481,3625437.378,545987.2045
1482,3628257.378,543137.2045
1483,3625587.378,539507.2045
1484,3625617.378,545417.2045
1485,3625377.378,543977.2045
1486,3627717.378,544457.2045
1487,3625707.378,538757.2045
1488,3625857.378,542387.2045
1489,3626187.378,546437.2045
1490,3625827.378,540827.2045
1491,3625347.378,543407.2045
1492,3625947.378,546107.2045
1493,3628527.378,546557.2045
1494,3625467.378,541307.2045
1495,3625737.378,539957.2045
1496,3627927.378,545897.2045
1497,3628497.378,542807.2045
1498,3631017.378,542177.2045
1499,3625557.378,542927.2045
1500,3626307.378,544397.2045
1501,3629517.378,547157.2045
1502,3627507.378,538607.2045
1503,3626757.378,548507.2045
1504,3626907.378,546917.2045
1505,3625857.378,547217.2045
1506,3626457.378,539297.2045
1507,3628107.378,547517.2045
1508,3627237.378,538877.2045
1509,3627477.378,548117.2045
1510,3626847.378,539057.2045
1511,3625317.378,537707.2045
1512,3627927.378,544067.2045
1513,3627597.378,539747.2045
1514,3626337.378,547727.2045
1515,3625527.378,541007.2045
1516,3627777.378,545417.2045
1517,3625767.378,544667.2045
1518,3625947.378,546437.2045
1519,3627477.378,540797.2045
1520,3626127.378,544517.2045
1521,3627417.378,547877.2045
1522,3626337.378,545207.2045
1523,3628977.378,545597.2045
1524,3625677.378,548567.2045
1525,3626667.378,542807.2045
1526,3625407.378,548057.2045
1527,3623517.378,541157.2045
1528,3628977.378,546047.2045
1529,3626487.378,541577.2045
1530,3630267.378,543827.2045
1531,3626757.378,545327.2045
1532,3625557.378,546557.2045
1533,3626127.378,543407.2045
1534,3626517.378,544367.2045
1535,3626037.378,544727.2045
1536,3625437.378,540827.2045
1537,3626997.378,544337.2045
